,0,1,2
0,0.5325958368469209,-0.44648356519726795,1.2177872964594167
1,0.3041144401653193,-0.5401377432092029,1.1765349014611495
2,-1.232262221884429,0.17512007927642562,1.5966017742847876
3,-0.0764185865666834,-0.17819415181863432,1.0186230687134532
4,-0.707968504010447,1.6564991007162009,2.060390417698639
5,-0.27067058711393366,1.0016390241002904,1.4410216172317416
6,-1.5791113366176377,0.022943462068144384,1.8692562734643996
7,0.544524973931499,-1.21949213662524,1.6684329529609192
8,0.24407995027586007,-0.8015955792296708,1.304657232673478
9,1.2612509881433402,0.0789446198134721,1.6115167725127921
10,0.6913050723049674,-0.15107017393955438,1.2250407750147354
11,-0.5014437326930536,1.1829789949688592,1.628153899235166
12,-0.07434081472891706,-0.2568949599987775,1.0351432640979377
13,0.5042818566922717,-1.7848113775807197,2.1070955945401697
14,0.34371137564045534,-1.1696884567746502,1.5768032837537207
15,0.24215899009915653,-1.5597786091140353,1.8685690476767396
16,0.5548983405006487,-1.2272785264005948,1.6775353199424414
17,-0.0709696738897517,-0.3493458075345105,1.0616398578868245
18,0.4919098682660582,-1.3452416771192577,1.7468973891892345
19,0.4077198643350468,-1.6830026559585334,1.9996833318645397
20,0.6805387351019224,1.0555970505275305,1.6054339298322264
21,0.27256787414541084,1.044226209664912,1.4712925008193638
22,0.04895719278390291,-0.7849396030332044,1.2722134204351112
23,-1.1135700111852034,0.19920063818570005,1.5098738570041554
24,-0.5667769778680811,1.456297448383828,1.8552731337489161
25,-0.2263491897516804,1.0921501838119998,1.49800733633111
26,-0.7325118153457687,-0.4445182210378962,1.3168788890614997
27,-0.6815226559334365,-0.1459795348600105,1.2189270507903704
28,0.3484172372466303,-1.319762759600368,1.692089924572141
29,0.6889292971684897,1.4534704910975482,1.8939905081568962
30,0.6867831848521495,1.4506420608215576,1.8910403305112975
31,0.43569892173696806,-1.700065367105579,2.019914800885073
32,0.31520110223244335,-1.6043148320257425,1.9165536295930603
33,1.0378090173911483,-0.7628992402383673,1.6306633028723798
34,0.3789080388301648,-1.2446609298505822,1.6409607345048318
35,0.945306568641299,1.0746885033379436,1.7460125680885394
36,-1.2027536007488577,-1.1874604523248165,1.9638428017409642
37,-0.8846306525758271,-0.4348682006160691,1.4041658532323706
38,0.3423019539923897,-1.5563091769181563,1.8812944697379719
39,0.1501587468333849,0.6965546893249198,1.2278990530459368
40,-0.022448723547573383,0.9146583257751294,1.3553980220210882
41,-1.8918762912888756,0.25317100968681205,2.1548297987745553
42,-1.8531503266222555,0.4945962293307326,2.1630514471755755
43,0.3228613265541883,-0.35403933559676254,1.1088657661476105
44,0.2750315353653958,1.0407443977608175,1.46928256197233
45,-0.8625339002389509,1.587710450989023,2.0651366069200323
46,-0.026480209514223967,1.0897141648372028,1.4792491887923278
47,0.7451460775274815,-0.8496065516630722,1.5089976704698413
48,0.6633325025459387,-0.4189052994823779,1.2710199285881707
49,0.5708002336818425,-0.7373075438766985,1.3672729504487156
50,0.3442248465330512,-0.7977472461776552,1.3247231460779778
51,-1.6950459520132333,-0.9329813846606329,2.1779887611187805
52,-1.2950090853155445,-0.5060307083718295,1.7126341141251096
53,-0.10432688976253697,0.38635327661410146,1.0771039663272888
54,-0.8211239667110056,1.7931495925501764,2.211250784051886
55,0.6581118905023253,1.0463355275584296,1.5899463187955505
56,0.5360328892998999,-1.4203379000191407,1.8178809115676364
57,-1.4339870138009325,-0.10553915895652533,1.751415790103243
58,-1.0123238852568441,-0.6697802286236872,1.5727063309202742
59,0.38076940003958293,-0.4882231333298719,1.1761577972045
60,0.30595519118964004,-0.8530179965696421,1.3495363209219584
61,-0.9959583477802222,-0.6444311912535946,1.551523312997145
62,-0.02782839754394667,-1.5305794668090962,1.8285097549445781
63,-0.9459638671725623,1.6403074838249043,2.1413678524457347
64,-1.7651493536073044,0.4682584403876168,2.0820706538286657
65,0.722444895558574,-0.9751538867751212,1.5725303590110002
66,0.5080779015127659,-0.851422655275256,1.4082129426764913
67,0.6324165700168449,-0.011339597441958766,1.1832494684140014
68,0.6359626955800479,-0.039092614671039076,1.1857389184349392
69,-0.782127534155457,-0.27103781426738366,1.2981467468845487
70,-0.47058078660968733,-0.10665783229551408,1.1103252541107809
71,-0.8688338412067581,1.7783809488291173,2.217546176020793
72,-0.8639609205394885,-0.3821996240766264,1.375683475536344
73,0.408663676725623,1.237945212632608,1.6430198873278732
74,-1.260331165430157,-0.48569823932950473,1.680576516033209
75,-1.938165234759477,-0.9096891766678163,2.3630528718961896
76,0.5504463846190567,1.31411692521086,1.740659218648451
77,-0.04290869486644626,0.3737183910715053,1.0684131185642642
78,0.5802181226437848,-0.40290342173973875,1.2243301176945163
79,2.5012560343264107,-0.10410025360467397,2.6957593757705527
80,2.1977940587332547,-0.0012471980733646895,2.414601474385831
81,-0.6340431050187522,0.0009455430642123931,1.184065687820362
82,0.4492889972577969,1.2301328000449734,1.647752198846478
83,0.7055939051030883,1.384523409634832,1.8479090428767013
84,0.2971511938490629,-1.5636300549152973,1.8796908736918256
85,-1.3078074124434966,0.06280431441691238,1.6475146767029216
86,-1.3255902688751842,-0.8136124857158121,1.8490956810963692
87,-1.1603241717706698,-0.8367179157132894,1.7454079907204738
88,0.6937428369179192,1.0592340108299945,1.6134608186980928
89,-0.0017791974834279799,1.1301180594632314,1.5090294874085879
90,0.8124216239052611,1.606672606065104,2.0594722037621422
91,0.7844948971208311,1.4192903834100974,1.9052079771114243
92,2.2361583469795265,-0.03907582811229539,2.449883889719852
93,-0.8746209816048236,1.5185377157849096,2.017651767705378
94,0.6535952462464487,-1.0449017876933349,1.5871378301334396
95,0.5614820558087581,-0.8804295882217229,1.4458279146604902
96,-0.9927403755351859,-0.24933818293158708,1.4309797282580097
97,-1.0140483967577247,0.015206471894128357,1.4242631034167734
98,-1.6899186866499034,-0.945694430131841,2.1794868943563124
99,-1.943220619882433,-1.0210046169029359,2.4121684860874413
100,0.5358491151030905,-0.6599143723701294,1.3124866677484488
101,0.5962894671980901,1.2854858082142542,1.73436873006049
102,0.4543939585012112,0.8725609628213762,1.4027959592763901
103,-1.2879117009982994,-0.21082760065174153,1.644130416592584
104,-0.7705700467430777,-0.3670140708713869,1.3147157583125018
105,0.9804198015808158,-0.8925301858908972,1.6606724903057213
106,-0.5934313409179552,-0.022861481562230328,1.163049183707595
107,0.48765815938748086,1.11427214662897,1.5746151584340595
108,-0.9296039857617859,0.18250422878967312,1.377487337099805
109,0.4424048466115317,-1.4987900743540055,1.8552880464465504
110,0.32240005678327505,-1.2493113710155355,1.632397224440968
111,-0.7785299687779482,1.5041859249182128,1.9668971017842931
112,0.27158978982574045,-1.7845270987415358,2.0635643871903957
113,-2.0534351718451918,0.18935263051406173,2.2918225113768056
114,-0.8504702118056621,0.06856324469675293,1.3145343280767203
115,-0.8300860492008252,1.5037135009692488,1.9875102872878494
116,1.0631190278999034,1.8608095559861877,2.364917392031347
117,-0.9109345211270997,-0.7859357338346742,1.5644477234792173
118,0.34761122369800107,-1.3777947375910318,1.7375706897200935
119,0.22494173204003626,-0.7845551318947475,1.290784853411116
120,0.3689888836292145,-0.7083674728610153,1.2798192344426753
121,0.5871585698596704,-0.9294184086642292,1.4861271024120384
122,-0.9431018443649641,-0.6925163540809641,1.5391621063144025
123,-0.7525111465502499,-0.4854940393492067,1.3423775504402555
124,0.7915125326684728,1.6052336705161996,2.0501871198332533
125,0.041447908269345586,-1.0815632953845289,1.4736000444567536
126,-1.1310186930805106,-0.2275837555060984,1.5267605083534896
127,-0.8267484831327029,-0.07719425264338144,1.2997969099068498
128,0.6574686838306766,-1.1928783774986031,1.6897407770784674
129,-0.6207355096359639,1.2962919292390018,1.7509098602535749
130,-0.6374064832437591,1.2253628017579195,1.7052275569006017
131,0.49524370867007994,-1.7457296515776042,2.071916587938462
132,0.6035231240118617,-0.7337046329250051,1.3793341326860051
133,-1.932123670752384,0.0743925461594233,2.1768408600551736
134,0.5298312306071196,-1.8501353853544367,2.168806602043452
135,0.6317315306673137,1.5920791029018695,1.9833811022433607
136,0.3902315258673381,-1.7227687369690652,2.0298307232029815
137,0.2215641604148619,-0.33731062216053476,1.0783641003866318
138,0.20308801490840517,-1.5927766339723874,1.8916083494021285
139,0.32953424819717414,-1.437355893373335,1.781736452158381
140,0.5412298121412465,1.2965918928783626,1.724552187157102
141,0.3657423664913652,-1.3179787892619992,1.6943540266400139
142,-1.3334955257256516,-0.506152121363641,1.7419530094383275
143,-1.4115528993412558,-1.0144609903399657,2.005395893224141
144,3.1581317040067294,0.016802884123459226,3.3127146265211733
145,0.4902984058547503,-1.239114788775364,1.6660726234307808
146,0.2727986255785632,-1.1036498706846098,1.514087886213911
147,0.1686518346788654,-1.224448179927628,1.5898794880960723
148,-0.8916153974935566,-0.38376177044242066,1.3936466960821505
149,-0.5232203913776202,-0.17776593563378879,1.142523656571323
150,0.8195600398917234,-0.25211416518225627,1.3172851670283354
151,0.49616794952391063,1.1376989378313402,1.5939076219396535
152,0.3712081882291233,-0.8385081248250872,1.356794529177514
153,0.9328762872699142,1.571820124678295,2.083477062915306
